test_name,risc0_proving_time_s,risc0_proving_time_ms,risc0_proof_size_kb,risc0_proof_size_bytes,risc0_peak_memory_gb,risc0_peak_memory_bytes,sp1_proving_time_s,sp1_proving_time_ms,sp1_proof_size_kb,sp1_proof_size_bytes,sp1_peak_memory_gb,sp1_peak_memory_bytes,time_speedup,time_diff_s,proof_size_ratio,proof_size_diff_kb,memory_ratio,memory_diff_gb,time_winner,proof_size_winner,memory_winner
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-0_bytes_data-log3],15.694,15694.0,218.419921875,223662.0,668.6328125,717939015680.0,72.653,72653.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.2160131033818287,-56.959,0.15140337611752577,-1224.2158203125,1.7779647460866495,292.56640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-0_bytes_data-log4],15.963,15963.0,218.419921875,223662.0,380.8203125,408902696960.0,70.67,70670.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.2258808546766662,-54.707,0.15140337611752577,-1224.2158203125,0.8454014117483827,-69.640625,RISC0,RISC0,RISC0
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-log0],14.98,14980.0,218.419921875,223662.0,678.0078125,728005345280.0,73.967,73967.0,1442.6357421875,1477259.0,251.84765625,270419361792.0,0.20252274663025405,-58.986999999999995,0.15140337611752577,-1224.2158203125,2.69213469204163,426.16015625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-log1],15.053,15053.0,218.419921875,223662.0,645.6640625,693276508160.0,72.159,72159.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2086087667512022,-57.10600000000001,0.15140337611752577,-1224.2158203125,1.359762417940407,170.828125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-log2],15.033,15033.0,218.419921875,223662.0,632.5390625,679183646720.0,73.023,73023.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20586664475576189,-57.989999999999995,0.15140337611752577,-1224.2158203125,1.3321212918935816,157.703125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-log3],15.171,15171.0,218.419921875,223662.0,643.3203125,690759925760.0,70.291,70291.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.21583132975772149,-55.12,0.15140337611752577,-1224.2158203125,1.230885364504701,120.671875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_non_zero_data-log4],14.995,14995.0,218.419921875,223662.0,645.6640625,693276508160.0,72.555,72555.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.20667080146096062,-57.56000000000001,0.15140337611752577,-1224.2158203125,1.2364787025538981,123.484375,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-log0],14.882,14882.0,218.419921875,223662.0,669.5703125,718945648640.0,72.725,72725.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.2046338948092128,-57.842999999999996,0.15140337611752577,-1224.2158203125,1.4864114882325397,219.109375,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-log1],15.107,15107.0,218.419921875,223662.0,594.5703125,638415011840.0,73.796,73796.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.20471299257412323,-58.68900000000001,0.15140337611752577,-1224.2158203125,1.5929379506661225,221.31640625,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-log2],15.055,15055.0,218.419921875,223662.0,666.7578125,715925749760.0,72.967,72967.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2063261474365124,-57.912,0.15140337611752577,-1224.2158203125,1.404185656229948,191.921875,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-log3],15.037,15037.0,218.419921875,223662.0,670.0390625,719448965120.0,74.455,74455.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2019609159895239,-59.418,0.15140337611752577,-1224.2158203125,1.411095937741654,195.203125,RISC0,RISC0,SP1
test_worst_opcode.py::test_worst_log_opcodes[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_offset_True-zeros_topic-1_MiB_zeros_data-log4],15.004,15004.0,218.419921875,223662.0,698.6328125,750151270400.0,71.208,71208.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.21070666217278958,-56.204,0.15140337611752577,-1224.2158203125,1.777956716670146,305.69140625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_accounts_False-opcode_BALANCE],26.233,26233.0,218.419921875,223662.0,651.2890625,699316305920.0,107.909,107909.0,1442.6357421875,1477259.0,375.59765625,403294912512.0,0.24310298492248097,-81.676,0.15140337611752577,-1224.2158203125,1.7340072592638816,275.69140625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_accounts_True-opcode_BALANCE],17.819,17819.0,218.419921875,223662.0,713.1640625,765754081280.0,86.295,86295.0,1442.6357421875,1477259.0,526.3984375,565216018432.0,0.20648936786604088,-68.476,0.15140337611752577,-1224.2158203125,1.3547989729737753,186.765625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_BALANCE],24.194,24194.0,218.419921875,223662.0,620.8203125,666600734720.0,113.321,113321.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.21349970437959426,-89.127,0.15140337611752577,-1224.2158203125,1.1889016891335897,98.640625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_CALLCODE],81.834,81834.0,218.419921875,223662.0,612.3828125,657541038080.0,406.097,406097.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20151343152005557,-324.263,0.15140337611752577,-1224.2158203125,1.3637154439012509,163.328125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_CALL],79.889,79889.0,218.419921875,223662.0,638.1640625,685223444480.0,398.232,398232.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.2006091926314309,-318.343,0.15140337611752577,-1224.2158203125,1.4181669820656608,188.171875,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_DELEGATECALL],70.064,70064.0,218.419921875,223662.0,698.6328125,750151270400.0,339.79,339790.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.20619794579004677,-269.726,0.15140337611752577,-1224.2158203125,1.5493165162251599,247.703125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODEHASH],28.281,28281.0,218.419921875,223662.0,643.3203125,690759925760.0,136.842,136842.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.2066690051300039,-108.561,0.15140337611752577,-1224.2158203125,1.426653268421144,192.390625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_EXTCODESIZE],25.801,25801.0,218.419921875,223662.0,668.6328125,717939015680.0,127.615,127615.0,1442.6357421875,1477259.0,515.6171875,553639739392.0,0.20217842730086588,-101.814,0.15140337611752577,-1224.2158203125,1.2967620721526083,153.015625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_False-opcode_STATICCALL],82.203,82203.0,218.419921875,223662.0,628.7890625,675157114880.0,402.555,402555.0,1442.6357421875,1477259.0,479.5234375,514884370432.0,0.20420315236427322,-320.352,0.15140337611752577,-1224.2158203125,1.3112791019729875,149.265625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_BALANCE],23.217,23217.0,218.419921875,223662.0,641.9140625,689249976320.0,112.626,112626.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.20614245378509402,-89.409,0.15140337611752577,-1224.2158203125,1.229297266565927,119.734375,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_CALLCODE],77.599,77599.0,218.419921875,223662.0,646.1328125,693779824640.0,382.624,382624.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.20280745588358284,-305.02500000000003,0.15140337611752577,-1224.2158203125,1.4358756228406744,196.140625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_CALL],76.115,76115.0,218.419921875,223662.0,713.1640625,765754081280.0,380.729,380729.0,1442.6357421875,1477259.0,526.3984375,565216018432.0,0.19991910256376583,-304.614,0.15140337611752577,-1224.2158203125,1.3547989729737753,186.765625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_DELEGATECALL],67.378,67378.0,218.419921875,223662.0,613.3203125,658547671040.0,326.625,326625.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.20628549559892845,-259.247,0.15140337611752577,-1224.2158203125,1.3629576902376777,163.328125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_EXTCODEHASH],30.712,30712.0,218.419921875,223662.0,646.1328125,693779824640.0,147.11,147110.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.2087689484059547,-116.39800000000001,0.15140337611752577,-1224.2158203125,1.7310811800780719,272.87890625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_EXTCODESIZE],25.01,25010.0,218.419921875,223662.0,613.3203125,658547671040.0,119.551,119551.0,1442.6357421875,1477259.0,435.9296875,468075937792.0,0.2091994211675352,-94.541,0.15140337611752577,-1224.2158203125,1.406924855284145,177.390625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_address_state_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-absent_target_True-opcode_STATICCALL],78.083,78083.0,218.419921875,223662.0,690.6640625,741594890240.0,381.438,381438.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.2047069248475506,-303.355,0.15140337611752577,-1224.2158203125,1.5380399798187163,241.609375,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_blockhash[fork_Prague-benchmark-gas-value_1M-blockchain_test],41.238,41238.0,218.419921875,223662.0,593.1640625,636905062400.0,186.818,186818.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.220738900962434,-145.58,0.15140337611752577,-1224.2158203125,1.31542473015818,142.234375,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_extcodecopy_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-1KiB],24.495,24495.0,218.419921875,223662.0,601.1328125,645461442560.0,126.326,126326.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.19390307616800978,-101.83099999999999,0.15140337611752577,-1224.2158203125,1.3386628159849685,152.078125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_extcodecopy_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-512],24.802,24802.0,218.419921875,223662.0,640.5078125,687740026880.0,120.341,120341.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.2060976724474618,-95.53899999999999,0.15140337611752577,-1224.2158203125,1.4204161541260243,189.578125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_extcodecopy_warm[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-5KiB],22.981,22981.0,218.419921875,223662.0,373.3203125,400849633280.0,117.277,117277.0,1442.6357421875,1477259.0,476.2421875,511361155072.0,0.1959548760626551,-94.29599999999999,0.15140337611752577,-1224.2158203125,0.7838875309634344,-102.921875,RISC0,RISC0,RISC0
test_worst_stateful_opcodes.py::test_worst_selfbalance[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],150.248,150248.0,218.419921875,223662.0,640.0390625,687236710400.0,729.481,729481.0,1442.6357421875,1477259.0,524.9921875,563706068992.0,0.2059656111673916,-579.233,0.15140337611752577,-1224.2158203125,1.2191401657762764,115.046875,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_selfdestruct_created[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],15.28,15280.0,218.419921875,223662.0,629.2578125,675660431360.0,69.593,69593.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.21956231230152456,-54.313,0.15140337611752577,-1224.2158203125,1.6858706686341611,256.00390625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_selfdestruct_created[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],15.174,15174.0,218.419921875,223662.0,599.2578125,643448176640.0,72.827,72827.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.2083567907506831,-57.653,0.15140337611752577,-1224.2158203125,1.1476084322027558,77.078125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_selfdestruct_existing[fork_Prague-benchmark-gas-value_1M-blockchain_test-value_bearing_False],20.795,20795.0,218.419921875,223662.0,712.2265625,764747448320.0,92.271,92271.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.22536875074508786,-71.476,0.15140337611752577,-1224.2158203125,1.3627259002376717,189.578125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_selfdestruct_existing[fork_Prague-benchmark-gas-value_1M-blockchain_test-value_bearing_True],21.63,21630.0,218.419921875,223662.0,594.5703125,638415011840.0,95.227,95227.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.22714146198032067,-73.59700000000001,0.15140337611752577,-1224.2158203125,1.3185432873057399,143.640625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],14.999,14999.0,218.419921875,223662.0,420.6640625,451684597760.0,74.55,74550.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.2011938296445339,-59.550999999999995,0.15140337611752577,-1224.2158203125,0.8876671227682619,-53.234375,RISC0,RISC0,RISC0
test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],14.973,14973.0,218.419921875,223662.0,670.0390625,719448965120.0,71.51,71510.0,1442.6357421875,1477259.0,265.91015625,285518856192.0,0.2093833030345406,-56.537000000000006,0.15140337611752577,-1224.2158203125,2.5197949260352854,404.12890625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSLOAD],27.419,27419.0,218.419921875,223662.0,640.0390625,687236710400.0,113.516,113516.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2415430423905,-86.09700000000001,0.15140337611752577,-1224.2158203125,1.347916221063196,165.203125,RISC0,RISC0,SP1
"test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSTORE new value, out of gas]",20.737,20737.0,218.419921875,223662.0,621.7578125,667607367680.0,96.077,96077.0,1442.6357421875,1477259.0,352.16015625,378129088512.0,0.21583729716789657,-75.34,0.15140337611752577,-1224.2158203125,1.7655541135624992,269.59765625,RISC0,RISC0,SP1
"test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSTORE new value, revert]",20.993,20993.0,218.419921875,223662.0,643.3203125,690759925760.0,92.851,92851.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.22609341848768455,-71.858,0.15140337611752577,-1224.2158203125,1.4296255143318461,193.328125,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSTORE new value],21.035,21035.0,218.419921875,223662.0,628.3203125,674653798400.0,94.203,94203.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.2232943749137501,-73.168,0.15140337611752577,-1224.2158203125,1.2032645611095318,106.140625,RISC0,RISC0,SP1
"test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSTORE same value, out of gas]",26.966,26966.0,218.419921875,223662.0,672.3828125,721965547520.0,112.658,112658.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.23936160769763357,-85.69200000000001,0.15140337611752577,-1224.2158203125,1.4188331492441353,198.484375,RISC0,RISC0,SP1
"test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSTORE same value, revert]",27.688,27688.0,218.419921875,223662.0,698.6328125,750151270400.0,114.885,114885.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.24100622361491925,-87.197,0.15140337611752577,-1224.2158203125,1.3367165428481742,175.984375,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_False-SSTORE same value],27.442,27442.0,218.419921875,223662.0,641.9140625,689249976320.0,119.15,119150.0,1442.6357421875,1477259.0,372.78515625,400275013632.0,0.2303147293327738,-91.708,0.15140337611752577,-1224.2158203125,1.7219410476459924,269.12890625,RISC0,RISC0,SP1
test_worst_stateful_opcodes.py::test_worst_storage_access_cold[fork_Prague-benchmark-gas-value_1M-blockchain_test-absent_slots_True-SSLOAD],21.82,21820.0,218.419921875,223662.0,641.9140625,689249976320.0,95.27,95270.0,1442.6357421875,1477259.0,451.3984375,484685381632.0,0.22903327385325917,-73.44999999999999,0.15140337611752577,-1224.2158203125,1.4220564564980356,190.515625,RISC0,RISC0,SP1
